Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-05-13 20:28:56;No texto de hoje do #blognãomekahlo contamos sobre um episódio lamentável que ocorreu no evento do #WomenWill, do Google. Mas, mais do que isso, falamos sobre licença-maternidade e discriminação no mercado de trabalho https://t.co/7sz1pnwj8v; ;16;36;#blognãomekahlo, #WomenWill; ;
2018-05-13 19:02:53;RT @NAOKAHLO: Nós participamos do #WomenWill e, infelizmente, presenciamos um episódio lamentável. Contamos essa experiência no texto de ho…;NAOKAHLO;0;0;#WomenWill;NAOKAHLO;
2018-05-13 18:51:59;RT @AnarcoFino: Um pouco fora do tom habitual, acho fundamental, em um dia como o de hoje, falar daquelas mães que tiveram seus filhos mort…;AnarcoFino;0;0; ;AnarcoFino;
2018-05-13 18:00:04;Cadê as mães de filhotes bebês? Aprovam a lista? Que presentes vocês gostariam de #DiaDasMães?  https://t.co/QUZTPpzUVm https://t.co/QUZTPpzUVm; ;0;2;#DiaDasMães; ;
2018-05-13 16:00:05;ARQUIVO: Ser mãe implica em ganhar menos  https://t.co/RVwDYOELGp https://t.co/RVwDYOELGp; ;4;6; ; ;
2018-05-13 15:53:24;RT @freud_ironico: 'Ao mesmo que tempo que se considera que ser mãe é uma “bênção”, um destino “natural” para toda mulher, quando de fato m…;freud_ironico;0;0; ;freud_ironico;
2018-05-13 15:50:44;RT @emptyuterusblog: 'Mesmo você não sendo mãe, mesmo que nem venha a ser, somente o fato de você estar em idade reprodutiva já te faz sent…;emptyuterusblog;0;0; ;emptyuterusblog;
2018-05-13 14:00:06;Nós participamos do #WomenWill e, infelizmente, presenciamos um episódio lamentável. Contamos essa experiência no texto de hoje do #blognãomekahlo e abrimos um debate sobre maternidade e discriminação no mercado de trabalho.   Feliz dia... https://t.co/7sz1pnwj8v; ;38;76;#blognãomekahlo, #WomenWill; ;
2018-05-13 05:39:05;#FelizDiaDasMães Em primeira mão para vocês, nosso texto de hoje do #blognãomekahlo  https://t.co/7sz1pnwj8v; ;9;21;#blognãomekahlo, #FelizDiaDasMães; ;
2018-05-13 04:22:20;@Teeeetchy  https://t.co/rYYSWuzVXI; ;0;1; ;Teeeetchy;
2018-05-13 04:04:24;1am e ainda estamos terminando um texto de #diadasmães para o blog. Yay, adoro não dormir 😂; ;0;10;#diadasmães; ;
2018-05-13 03:56:47;@dir_bandeirante Como assim poucos? Ficamos sabendo da história justamente pela mobilização de vários organismos internacionais de proteção aos direitos humanos.; ;0;1; ;dir_bandeirante;
2018-05-12 23:54:13;RT @minasnahistoria: a artista japonesa Kumi Yamashita enrola um único fio preto envolta de uma grade de pregos num quadro de madeira para…;minasnahistoria;0;0; ;minasnahistoria;
2018-05-12 21:41:23;A ignorância da justificativa para essa proposta mostra por si só porque precisamos falar de gênero https://t.co/8EgnGQu7Xw; ;8;38; ; ;
2018-05-12 21:35:59;Escola Sem Partido avança na Câmara  texto proíbe termo 'gênero'  Agora vamos usar gên&amp ro, gente    https://t.co/O0drSFQm3f; ;9;55; ; ;
2018-05-12 21:34:06;RT @NAOKAHLO: A jovem se recusou a manter relações sexuais com o marido e a “consumar” o casamento durante os quatro primeiros dias. No qui…;NAOKAHLO;0;0; ;NAOKAHLO;
2018-05-12 20:22:01;A jovem se recusou a manter relações sexuais com o marido e a “consumar” o casamento durante os quatro primeiros dias. No quinto dia, segundo relatou, ele a estuprou com a ajuda de alguns familiares (primos e irmão). Eles a imobilizaram para que... https://t.co/PoIFJPLZrP; ;47;75; ; ;
2018-05-12 19:15:02;RT @UN_Women: We support the plea for clemency for teen bride and rape survivor Noura Hussein.  Take action &amp  sign the petition to demand #…;UN_Women;0;0; ;UN_Women;
2018-05-12 16:41:29;Tem alguém aqui da China para nos dizer se mães falam isso também por lá? Vai que isso dá uma volta internacional e na China dizem 'Eu por acaso tô falando português?' https://t.co/qeyVJbhdHy; ;9;57; ; ;
2018-05-12 16:34:55;Aí eu descobri que na Grécia as mães falam 'Eu por acaso tô falando chinês?' #TodaMãeFala; ;9;51;#TodaMãeFala; ;
2018-05-12 16:34:14;Você só percebe que é mãe mesmo quando você diz 'Eu por acaso tô falando grego?' #TodaMãeFala; ;11;71;#TodaMãeFala; ;
2018-05-12 16:29:33;@dir_bandeirante @mismisandria Sim, porque os critérios para isso são definidos em lei e são objetivos. Basta cumprir os requisitos que terá direito a saída temporária.; ;0;1; ;dir_bandeirante, mismisandria;
2018-05-12 16:05:18;@mismisandria @dir_bandeirante Não, o dela foi saída temporária. Nesse caso é indulto, a matéria explica o que é.; ;0;1; ;dir_bandeirante, mismisandria;
2018-05-12 01:52:26;Até relógio parado acerta 2x no dia? Vou deixar para vocês as análises que explicam tamanha generosidade.; ;1;17; ; ;
2018-05-12 01:50:05;Temer concede indulto que contempla mães, gestantes, idosas, jovens, deficientes, mulheres que tiveram aborto na prisão, portadoras doenças crônicas graves e terminais.  https://t.co/NUiUSx9lH7; ;9;37; ; ;
2018-05-12 00:26:53;RT @NAOKAHLO: Boa noite.  Vocês teriam alguns minutos para responder esse formulário?  https://t.co/8gBWTc62Pt;NAOKAHLO;0;0; ;NAOKAHLO;
2018-05-12 00:26:09;RT @NAOKAHLO: Estamos aceitando textos/artigos para o Dia das Mães ❤️  Enviar para: conteudo@naomekahlo.com;NAOKAHLO;0;0; ;NAOKAHLO;
2018-05-12 00:00:42;Interessante a iniciativa do @elpais_brasil para dar uma atenção especial - e necessária - às questões de gênero envolvidas nos temas abordados pelo jornal. Desejamos boa sorte à Pilar Álvarez! https://t.co/wQp8Y4kwVX; ;1;12; ;elpais_brasil;
2018-05-11 23:57:15;@elpais_brasil 👏👏👏; ;0;1; ;elpais_brasil;
2018-05-11 22:33:04;@pablovillaca @likeanalice2 nada q tem comida e bebida de graça é chato; ;0;11; ;pablovillaca, likeanalice2;
2018-05-11 17:27:49;Ele respondeu: 'Essa pergunta é de uma falta de gosto tremenda'   👏👏; ;1;32; ; ;
2018-05-11 17:18:21;Em uma coletiva de imprensa no Festival de Cannes, perguntaram ao Javier Bardem como ele se sente sendo 'o único homem que gosta de trabalhar com a sua mulher?'  Javier Bardem é casado com Penélope Cruz. Os dois... https://t.co/5g9YFHlb2P; ;3;35; ; ;
2018-05-11 13:40:43;RT @NAOKAHLO: Qual a história mais divertida/engraçada/inusitada que você tem de você com sua mãe?  Pode ser da infância, pode ser já adult…;NAOKAHLO;0;0; ;NAOKAHLO;
2018-05-11 01:45:51;@igornogayra SOCORROOOOO HAHAHAHHA https://t.co/bcGQ7XA8jF; ;0;1; ;igornogayra;
2018-05-11 01:41:38;Qual a história mais divertida/engraçada/inusitada que você tem de você com sua mãe?  Pode ser da infância, pode ser já adulta, conta para a gente!  As melhores histórias vão para um post no #blognãomekahlo.; ;3;21;#blognãomekahlo; ;
2018-05-10 23:37:38;@NaoInviabilize Manda pra a gente tb divulgar: conteudo@naomekahlo.com; ;0;9; ;NaoInviabilize;
2018-05-10 18:48:58;Que você tenha um pouco de sossego agora, @lolaescreva! https://t.co/L9fZDLWYxF; ;3;37; ;lolaescreva;
2018-05-10 02:51:58;RT @NAOKAHLO: Pode fazer um favorzinho ja q vc tá atoa aqui no twitter? Responde nosso questionário, é rápidinho &gt  https://t.co/Qu3z5Ym49Y;NAOKAHLO;0;0; ;NAOKAHLO;
2018-05-10 02:21:37;Pode fazer um favorzinho ja q vc tá atoa aqui no twitter? Responde nosso questionário, é rápidinho &gt  https://t.co/Qu3z5Ym49Y; ;3;12; ; ;
2018-05-10 02:20:00;RT @lolaescreva: Quem ou o quê o feminismo estragou hoje? (Spoiler: MUITA coisa) https://t.co/YNudSYyKaS https://t.co/XNRuXXwR7h;lolaescreva;0;0; ;lolaescreva;
2018-05-10 02:16:08;Saudades quando fake news era: Meu nome é Samara, tenho 13 anos (Teria se estivesse viva). Eu andava de bicicleta quando não pude desviar de um arame farpado.  através dessa mensagem eu peço que façam com que eu possa descansar em paz.; ;53;216; ; ;
2018-05-09 23:21:29;Se depender da lógica do Felipe Moura, grão coala harpa infortúnio maremoto. https://t.co/jelcb8BR21; ;23;82; ; ;
2018-05-09 21:05:22;Hoje vai rolar uma live muito legal na página Bebês Ecológicos no Facebook.   Parto: do medo à confiança 20h Com Ana Paula Silva.  Renascedora e Educadora Perinatal. Sócia Idealizadora da Bebês Ecológicos e Ecologia Feminina; ;2;9; ; ;
2018-05-09 19:45:55;Viver com até R$ 47 por mês obriga a escolher entre comida e higiene https://t.co/c5iRYEEkYF; ;18;42; ; ;
2018-05-09 19:37:55;RT @NAOKAHLO: Tem um tempinho? Responda nosso questionário e concorra a um kit com: livro + marcador de página + adesivo.  &gt  https://t.co/Q…;NAOKAHLO;0;0; ;NAOKAHLO;
2018-05-09 18:42:57;Tem um tempinho? Responda nosso questionário e concorra a um kit com: livro + marcador de página + adesivo.  &gt  https://t.co/Qu3z5Ym49Y; ;4;10; ; ;
2018-05-09 18:00:01;Estamos aceitando textos/artigos para o Dia das Mães ❤️  Enviar para: conteudo@naomekahlo.com; ;8;19; ; ;
2018-05-09 04:01:53;O feminismo estragou o Fábio Assunção https://t.co/GINwDJgfO9; ;42;208; ; ;
2018-05-09 03:58:00;Mais um exemplo da seletividade do sistema penal pra lista.... https://t.co/b3ITpaUnwV; ;14;32; ; ;
2018-05-09 00:58:43;É com extrema tristeza que lemos essa notícia.  E foi com extrema revolta que vimos um número grande de reações de 'haha' no post da reportagem compartilhada no Facebook.  Não existe empatia. Nos querem mortos.; ;13;127; ; ;
2018-05-09 00:54:41;Segundo o RJTV, Matheusa Passareli foi julgada por um 'tribunal do tráfico' antes de ser assassinada.  De acordo com depoimentos, ela entrou em 'surto' após festa e chegou ao Morro do 18 nua, onde foi executada por traficantes após passar por 'tribunal'.  https://t.co/6glsFSYgxc https://t.co/JQnNSdQVZf; ;45;155; ; ;
2018-05-08 23:13:13;RIO — Testemunha chave, que está ameaçada por milícia da Zona Oeste, fez revelações à polícia sobre o assassinato da vereadora Marielle... https://t.co/0GjegaEVIV; ;24;56; ; ;
2018-05-08 23:05:26;@brasilfeminista gente pelamor alguém publica essa reportagem em um lugar q dê pra acessar sem assinar; ;0;0; ;brasilfeminista;
2018-05-08 22:59:33;RT @NAOKAHLO: Responde pra a gente? 🙃  Vamos sortear um kit com livro + marcador de página + adesivo para quem responder.  https://t.co/Qu3…;NAOKAHLO;0;0; ;NAOKAHLO;
2018-05-08 22:22:05;Esse vídeo foi excluído do Facebook por discurso de ódio... aos homens.  Um vídeo de comédia.  Agora vai tentar derrubar post racista, machista...  https://t.co/oXRwgbXxEQ via @YouTube; ;9;20; ;YouTube;
2018-05-08 22:01:33;RT @_lesbiriana: Vocês conhecem a Lena Waithe? Primeira mulher negra e lésbica a ganhar um Emmy. É roteirista, produtora e atriz. E no Met…;_lesbiriana;0;0; ;_lesbiriana;
2018-05-08 21:52:37;RT @NAOKAHLO: Esse pequeno bilhete foi escrito por uma menina de apenas 11 anos. É devastador ler um pedido de socorro em palavras escritas…;NAOKAHLO;0;0; ;NAOKAHLO;
2018-05-08 21:32:03;Responde pra a gente? 🙃  Vamos sortear um kit com livro + marcador de página + adesivo para quem responder.  https://t.co/Qu3z5Ym49Y; ;2;12; ; ;
2018-05-08 20:05:32;@gyurimb @Cristiano_Barba Notifica o Conselho Tutelar da sua região.; ;0;7; ;gyurimb, Cristiano_Barba;
2018-05-08 20:02:04;É importante mencionar que esse não é um caso isolado:  ▪️70% das vítimas de estupro no Brasil são crianças e adolescentes ▪️24,1% dos agressores das crianças são os próprios pais ou padrastos, e 32,2% são amigos ou conhecidos da vítima.  Fonte: https://t.co/KNOw9EvVa4; ;59;75; ; ;
2018-05-08 20:01:23;Esse pequeno bilhete foi escrito por uma menina de apenas 11 anos. É devastador ler um pedido de socorro em palavras escritas com essa caligrafia infantil. Fonte: https://t.co/2i3pI6aW9x https://t.co/Rg8pOGzhc0; ;74;155; ; ;
2018-05-08 18:21:09;Você poderia tirar um minuto do seu tempo para responder esse questionário? É super importante para a gente.  Quem participar estará concorrendo a um sorteio de um livro + marcador de página + adesivo.  https://t.co/S5wUgVuMMj https://t.co/S5wUgVuMMj; ;1;8; ; ;
2018-05-08 15:00:06;Responda nosso questionário!  Você nos ajuda a fazer um conteúdo que interessa a você e ainda participa de um sorteio!  Quem responder nosso questionário estará concorrendo a um kit com: livro, marcador de página e adesivo.  https://t.co/Qu3z5Ym49Y https://t.co/Qu3z5Ym49Y; ;1;5; ; ;
2018-05-08 14:35:57;RT @NAOKAHLO: Pra tornar as coisas mais interessantes, vamos sortear um kit com: 1 livro, um marcador de página e um adesivo do Não Me Kahl…;NAOKAHLO;0;0; ;NAOKAHLO;
2018-05-08 14:34:25;RT @NAOKAHLO: Dicas de podcasts feministas/LGBTs? Diz aí!;NAOKAHLO;0;0; ;NAOKAHLO;
2018-05-08 14:33:28;RT @Podosfera: @NAOKAHLO #MulheresPodcasters As Dibradoras https://t.co/gdeXpHi2af  Ponto G https://t.co/yhluwYK1eP  Chá com Rapadura https…;Podosfera;0;0;#MulheresPodcasters;Podosfera, NAOKAHLO;
2018-05-08 03:18:31;Dicas de podcasts feministas/LGBTs? Diz aí!; ;6;93; ; ;
2018-05-08 02:24:28;RT @bbcbrasil: 'Quem teve uma formação gratuita tem que devolver para a sociedade. Alguma retribuição tem que voltar. A USP não tem que pre…;bbcbrasil;0;0; ;bbcbrasil;
2018-05-08 00:53:14;Apenas estamos lendo e amando todas as dicas e sugestões que vocês nos mandaram!   Pra quem quiser também responder o nosso questionário, segue o link: https://t.co/Qu3z5Ym49Y; ;0;6; ; ;
2018-05-07 23:51:51;@eumesmadudair Depois do dia 31 de julho.; ;0;0; ;eumesmadudair;
2018-05-07 23:42:43;Pra tornar as coisas mais interessantes, vamos sortear um kit com: 1 livro, um marcador de página e um adesivo do Não Me Kahlo  entre as pessoas que responderem o questionário. VALENDO! https://t.co/uhi98wE05D; ;1;12; ; ;
2018-05-07 23:38:50;Vocês poderiam tirar alguns minutos para responder nosso questionário?  Gostaríamos de saber mais sobre vocês 😊  https://t.co/EAOf4dZgxX https://t.co/EAOf4dZgxX; ;4;25; ; ;
2018-05-07 23:32:32;Boa noite.  Vocês teriam alguns minutos para responder esse formulário?  https://t.co/8gBWTc62Pt; ;4;9; ; ;
2018-05-07 13:38:57;RT @juremawerneck: É isso aí. https://t.co/g5qdWvQaAH;juremawerneck;0;0; ;juremawerneck;
2018-05-05 21:52:52;Flávia Dias representou o Não Me Kahlo hoje no #GloboNewsPrisma! https://t.co/zaFzzvR01X; ;0;24;#GloboNewsPrisma; ;
2018-05-05 16:56:43;Hoje estaremos no evento #GloboNewsPrisma! 15h no B_arco Centro Cultural, em #saopaulo. O evento é aberto ao público, compareçam!; ;0;6;#saopaulo, #GloboNewsPrisma; ;
2018-05-05 04:29:02;@PolySchroer Sim! Acabei de ver.; ;0;2; ;PolySchroer;
2018-05-05 03:37:05;Monica Lewinsky tinha 22 anos quando o caso que teve com o então presidente  Bill Clinton tomou as manchetes dos jornais. Foi ridicularizada, chamada de tudo quanto é nome, teve sua reputação dilacerada. Aos 22 anos. Hoje chamamos isso de slutshaming. https://t.co/mtBFKQa44R; ;16;78; ; ;
2018-05-05 02:11:20;Se você é fã de   selena gomez beyonce fifth harmony riri destruir o patriarcado  SDV  #FridaySdvFcs; ;21;198;#FridaySdvFcs; ;
2018-05-05 00:05:19;DJ Khaled, você não sabe o que tá perdendo; ;29;72; ; ;
2018-05-04 13:45:40;#MayTheFourthBeWithYou #StarWarsDay https://t.co/OhRdZ9Dfsa; ;150;315;#StarWarsDay, #MayTheFourthBeWithYou; ;
2018-05-04 00:41:09;#RipTwitter? alguém me explica?; ;2;8;#RipTwitter; ;
2018-05-03 16:07:59;Autocuidado e saúde da mulher negra  8 de maio, 17h. OAB/RJ. https://t.co/jOa963tAOc; ;11;45; ; ;
2018-05-03 02:47:34;Minha diversão esta noite está sendo a tag #OtarianoSaiDoTwitter. A 1ª Revolta da República do Twitter. Acompanhando. https://t.co/qcOCe3gWD1; ;48;243;#OtarianoSaiDoTwitter; ;
2018-05-03 02:28:34;@aleeemartins  https://t.co/LqrDLZILvU; ;1;12; ;aleeemartins;
2018-05-02 22:26:49;@TodoDiaUmMico  https://t.co/DVAsAHu7gG; ;0;17; ;TodoDiaUmMico;
2018-05-02 22:26:04;RT @TodoDiaUmMico: ta meu lindo, então vc assiste scooby-doo pra bater punheta? https://t.co/auIr45HhRD;TodoDiaUmMico;0;0; ;TodoDiaUmMico;
2018-05-02 22:10:36;RT @chick_in_kiev: how did we get from 'an incel murdered women' to 'let's seriously discuss their ideas' in like... 10 days https://t.co/7…;chick_in_kiev;0;0; ;chick_in_kiev;
2018-05-01 18:06:01;ARQUIVO: Origens sociais da divisão sexual do trabalho  Nesse #DiaDoTrabalho trazemos novamente essa tradução de um trecho da obra de Maria Mies.  https://t.co/NHTkgBCuBe https://t.co/NHTkgBCuBe; ;11;30;#DiaDoTrabalho; ;
2018-05-01 17:45:21;RT @radiobandnewsfm: A Cruz Vermelha Internacional informa que doações para as vítimas do desabamento do prédio no Largo do Paissandu, na r…;radiobandnewsfm;0;0; ;radiobandnewsfm;
2018-05-01 17:06:13;Documentário 'Limpam com fogo' fala sobre a epidemia de incêndios em favelas na cidade de São Paulo e a relação com a especulação imobiliária. https://t.co/VhaJ1LJT6V; ;49;87; ; ;
2018-04-30 20:00:05;PRAÇA PARIS estreou no circuito nacional essa semana!  O filme de Lucia Murat foi vencedor dos prêmios de Melhor Direção e Melhor Atriz para Grace Passô no Festival do Rio 2017. Não percam! #publi https://t.co/4fPHtUi8KT; ;2;14;#publi; ;
2018-04-29 20:24:07;@safbf Manda pra a gente divulgar quando for lançado! 😉; ;0;8; ;safbf;
2018-04-29 02:10:43;😂😂 https://t.co/6SWUaltSHX; ;14;93; ; ;
2018-04-28 23:36:08;@ConexFeminista Estou procurando alguém que more lá para participar de um projeto. Você pode me passar o contato dela? De repente ela conhece.; ;0;1; ;ConexFeminista;
2018-04-28 18:01:42;RT @NAOKAHLO: - Quanto é o investimento que se faz no futebol feminino? - Quanto as jogadoras recebem para jogar? - Quanto a nossa sociedad…;NAOKAHLO;0;0; ;NAOKAHLO;
2018-04-28 17:01:18;@Vladimir_Bahia @Max_Laguna Quantas pessoas assistiriam aos jogos se todo esse contexto mudasse? Esse esquema de 'audiência &gt  investimento' é uma via de mão dupla.; ;0;3; ;Vladimir_Bahia, Max_Laguna;
2018-04-28 16:37:58;- Quanto é o investimento que se faz no futebol feminino? - Quanto as jogadoras recebem para jogar? - Quanto a nossa sociedade estimula esse esporte entre as mulheres?  Importante saber antes de dizer que futebol feminino é ruim pq mulher joga mal futebol.; ;157;516; ; ;
2018-04-28 16:32:24;RT @radcula: brasil foi heptacampeão pela copa américa graças a seleção feminina de futebol no domingo  tiveram uma campanha perfeita: 7 pa…;radcula;0;0; ;radcula;
2018-04-27 23:37:26;Alguém aqui é do Uruguai e pode dar uma palavrinha com a gente sobre como funciona a questão do aborto por lá?; ;4;32; ; ;
2018-04-23 00:26:13;@delucca hahahahha 😂 muito fofo!; ;0;10; ;delucca;
2018-04-21 03:22:05;https://t.co/yxkSoNeULQ; ;60;156; ; ;
2018-04-14 21:00:03;Amamos essas indicações de nossas seguidoras do Twitter 😍  https://t.co/30bLqrFyvz https://t.co/30bLqrFyvz; ;3;11; ; ;
2018-04-14 17:30:20;Há um mês perguntamos: Quem matou Marielle e Anderson? Quem mandou matar? Há um mês não termos respostas. &gt  Post de hoje no #blognãomekahlo &gt  https://t.co/vG84pvmUCL #MarielleVive #MariellePresente #MarielleFranco https://t.co/mZrqGPVjYA; ;56;118;#blognãomekahlo, #MariellePresente, #MarielleVive, #MarielleFranco; ;
2018-04-14 17:19:37;Há um mês sentimos o peso de uma grande tragédia, um assassinato brutal que ficará marcado em nossas vidas. Mais do que nunca seremos sementes.  Nós somos porque ela era!  https://t.co/vG84pvmUCL https://t.co/vG84pvmUCL; ;8;16; ; ;
2018-04-14 17:18:41;#MarielleHojeESempre #UmMêsSemMarielle  https://t.co/vG84pvmUCL; ;4;16;#MarielleHojeESempre, #UmMêsSemMarielle; ;
2018-04-14 17:00:04;E não só em relação aos salários mães saem perdendo. Outros estudos, apontam as desvantagens sofridas pelas mães, que se sobrepõem às discriminações de gênero que já sofrem por serem mulheres.  As pesquisas demonstram que, ao mencionarem que a... https://t.co/RVwDYOELGp; ;18;45; ; ;
2018-04-14 15:00:04;'Há meses sou perseguida e tenho minha casa invadida pelo meu ex namorado', diz em post publicado no Facebook. 'Semana passada depois de tentar me agarrar no meio da rua e ser impedido por um rapaz, foi seguir meus filhos, hoje estava... https://t.co/dSLuEYQzhQ; ;4;13; ; ;
2018-04-14 13:00:05;Testados e aprovados ✔️  https://t.co/4W909tka3q https://t.co/4W909tka3q; ;1;17; ; ;
2018-04-14 00:27:38;RT @NAOKAHLO: Carol Moura vem publicando no Facebook diversos vídeos relatando a perseguição que tem sido vítima. Mesmo com diversos boleti…;NAOKAHLO;0;0; ;NAOKAHLO;
2018-04-13 23:59:19;RT @alexxabarreto: Triste, ser mulher é um desafio diário! Toda força a Carol, e que as autoridades façam algo não só por ela, mas por milh…;alexxabarreto;0;0; ;alexxabarreto;
2018-04-13 23:52:07;Carol Moura vem publicando no Facebook diversos vídeos relatando a perseguição que tem sido vítima. Mesmo com diversos boletins de ocorrência contra o ex, nada foi feito &gt  https://t.co/dSLuEYQzhQ https://t.co/ToMQvT0qrm; ;38;79; ; ;
